Time_Index,NGCC_bf,NGCC_gf,NGCT_bf,NGCT_gf,NGST,Coal,Nuclear,Biomass,SolarPV,Wind,Hydro,PHS,Li-ion,Retro_NGCC_CCS,Retro_NGCC_H2
1043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4822,0.00482654,0.362615335,1.0,1.0,1.0,1.0
1044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4699,0.019456945,0.362615335,1.0,1.0,1.0,1.0
1045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4759,0.08005099,0.362615335,1.0,1.0,1.0,1.0
1046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4362,0.142731816,0.362615335,1.0,1.0,1.0,1.0
1047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4222,0.172467887,0.362615335,1.0,1.0,1.0,1.0
1048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3806,0.167154297,0.362615335,1.0,1.0,1.0,1.0
1049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2804,0.131049246,0.362615335,1.0,1.0,1.0,1.0
1050,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1386,0.132372618,0.362615335,1.0,1.0,1.0,1.0
1051,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0172,0.136717796,0.362615335,1.0,1.0,1.0,1.0
1052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.198281154,0.362615335,1.0,1.0,1.0,1.0
1053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.137485176,0.362615335,1.0,1.0,1.0,1.0
1054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.104898237,0.362615335,1.0,1.0,1.0,1.0
1055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.092230879,0.362615335,1.0,1.0,1.0,1.0
1056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.208017707,0.362615335,1.0,1.0,1.0,1.0
1057,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.312903255,0.362615335,1.0,1.0,1.0,1.0
1058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.355376035,0.362615335,1.0,1.0,1.0,1.0
1059,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.341328919,0.362615335,1.0,1.0,1.0,1.0
1060,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.173356667,0.362615335,1.0,1.0,1.0,1.0
1061,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.111482903,0.362615335,1.0,1.0,1.0,1.0
1062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.115299486,0.362615335,1.0,1.0,1.0,1.0
1063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0146,0.106104016,0.362615335,1.0,1.0,1.0,1.0
1064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.077,0.146542951,0.362615335,1.0,1.0,1.0,1.0
1065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2238,0.27839607,0.362615335,1.0,1.0,1.0,1.0
1066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3855,0.186963484,0.362615335,1.0,1.0,1.0,1.0
1067,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.542,0.0463285,0.362615335,1.0,1.0,1.0,1.0
1068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6033,0.060938679,0.362615335,1.0,1.0,1.0,1.0
1069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714,0.011774694,0.362615335,1.0,1.0,1.0,1.0
1070,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5218,0.020161707,0.362615335,1.0,1.0,1.0,1.0
1071,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4491,0.052845672,0.362615335,1.0,1.0,1.0,1.0
1072,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3049,0.061190482,0.362615335,1.0,1.0,1.0,1.0
1073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.173,0.052118592,0.362615335,1.0,1.0,1.0,1.0
1074,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.039835989,0.362615335,1.0,1.0,1.0,1.0
1075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.026132254,0.362615335,1.0,1.0,1.0,1.0
1076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.047484826,0.362615335,1.0,1.0,1.0,1.0
1077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.122943424,0.362615335,1.0,1.0,1.0,1.0
1078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.099515297,0.362615335,1.0,1.0,1.0,1.0
1079,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.116646603,0.362615335,1.0,1.0,1.0,1.0
1080,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.300391167,0.362615335,1.0,1.0,1.0,1.0
1081,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.248312771,0.362615335,1.0,1.0,1.0,1.0
1082,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.23103644,0.362615335,1.0,1.0,1.0,1.0
1083,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.235095993,0.362615335,1.0,1.0,1.0,1.0
1084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.196336851,0.362615335,1.0,1.0,1.0,1.0
1085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.13673909,0.362615335,1.0,1.0,1.0,1.0
1086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.186635658,0.362615335,1.0,1.0,1.0,1.0
1087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0398,0.12106365,0.362615335,1.0,1.0,1.0,1.0
1088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1486,0.152915493,0.362615335,1.0,1.0,1.0,1.0
1089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3517,0.270072132,0.362615335,1.0,1.0,1.0,1.0
1090,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4887,0.137262881,0.362615335,1.0,1.0,1.0,1.0
1091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5906,0.163957983,0.362615335,1.0,1.0,1.0,1.0
1092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6156,0.329443038,0.362615335,1.0,1.0,1.0,1.0
1093,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6173,0.275402367,0.362615335,1.0,1.0,1.0,1.0
1094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.611,0.247446328,0.362615335,1.0,1.0,1.0,1.0
1095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.576,0.35593769,0.362615335,1.0,1.0,1.0,1.0
1096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4732,0.436780334,0.362615335,1.0,1.0,1.0,1.0
1097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3345,0.336173832,0.362615335,1.0,1.0,1.0,1.0
1098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1517,0.24281922,0.362615335,1.0,1.0,1.0,1.0
1099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.035,0.480043411,0.362615335,1.0,1.0,1.0,1.0
1100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.363274783,0.362615335,1.0,1.0,1.0,1.0
1101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.410698712,0.362615335,1.0,1.0,1.0,1.0
1102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.385848314,0.362615335,1.0,1.0,1.0,1.0
1103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.305099726,0.362615335,1.0,1.0,1.0,1.0
1104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.488200903,0.362615335,1.0,1.0,1.0,1.0
1105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.366737992,0.362615335,1.0,1.0,1.0,1.0
1106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.328568071,0.362615335,1.0,1.0,1.0,1.0
1107,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.340783209,0.362615335,1.0,1.0,1.0,1.0
1108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.315259963,0.362615335,1.0,1.0,1.0,1.0
1109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.317716748,0.362615335,1.0,1.0,1.0,1.0
1110,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.241700351,0.362615335,1.0,1.0,1.0,1.0
1111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.061,0.298017234,0.362615335,1.0,1.0,1.0,1.0
1112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2197,0.056925505,0.362615335,1.0,1.0,1.0,1.0
1113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3925,0.0100007,0.362615335,1.0,1.0,1.0,1.0
1114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5212,0.002056094,0.362615335,1.0,1.0,1.0,1.0
1115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6171,0.040628798,0.362615335,1.0,1.0,1.0,1.0
1116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6261,0.137523457,0.362615335,1.0,1.0,1.0,1.0
1117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6266,0.251491964,0.362615335,1.0,1.0,1.0,1.0
1118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6131,0.387796283,0.362615335,1.0,1.0,1.0,1.0
1119,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5703,0.575788379,0.362615335,1.0,1.0,1.0,1.0
1120,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4571,0.701447666,0.362615335,1.0,1.0,1.0,1.0
1121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3151,0.708019495,0.362615335,1.0,1.0,1.0,1.0
1122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1411,0.445410132,0.362615335,1.0,1.0,1.0,1.0
1123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0169,0.386420488,0.362615335,1.0,1.0,1.0,1.0
1124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.748086274,0.362615335,1.0,1.0,1.0,1.0
1125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.621419072,0.362615335,1.0,1.0,1.0,1.0
1126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.533993185,0.362615335,1.0,1.0,1.0,1.0
1127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.40915972,0.362615335,1.0,1.0,1.0,1.0
1128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.346446127,0.362615335,1.0,1.0,1.0,1.0
1129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.429243594,0.362615335,1.0,1.0,1.0,1.0
1130,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.365041852,0.362615335,1.0,1.0,1.0,1.0
1131,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.28933385,0.362615335,1.0,1.0,1.0,1.0
1132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.241131619,0.362615335,1.0,1.0,1.0,1.0
1133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.275374413,0.362615335,1.0,1.0,1.0,1.0
1134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.176746994,0.362615335,1.0,1.0,1.0,1.0
1135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0082,0.163548708,0.362615335,1.0,1.0,1.0,1.0
1136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1013,0.215921164,0.362615335,1.0,1.0,1.0,1.0
1137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2049,0.214884758,0.362615335,1.0,1.0,1.0,1.0
1138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3041,0.136055589,0.362615335,1.0,1.0,1.0,1.0
1139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3733,0.029015737,0.362615335,1.0,1.0,1.0,1.0
1140,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4135,0.029302053,0.362615335,1.0,1.0,1.0,1.0
1141,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4441,0.060901862,0.362615335,1.0,1.0,1.0,1.0
1142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4674,0.038483791,0.362615335,1.0,1.0,1.0,1.0
1143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4312,0.060433034,0.362615335,1.0,1.0,1.0,1.0
1144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3863,0.121973686,0.362615335,1.0,1.0,1.0,1.0
1145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2861,0.095111981,0.362615335,1.0,1.0,1.0,1.0
1146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1305,0.110422656,0.362615335,1.0,1.0,1.0,1.0
1147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0184,0.282187194,0.362615335,1.0,1.0,1.0,1.0
1148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.364474177,0.362615335,1.0,1.0,1.0,1.0
1149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.55678606,0.362615335,1.0,1.0,1.0,1.0
1150,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.494606197,0.362615335,1.0,1.0,1.0,1.0
1151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.591784894,0.362615335,1.0,1.0,1.0,1.0
1152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.608580232,0.362615335,1.0,1.0,1.0,1.0
1153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.753403723,0.362615335,1.0,1.0,1.0,1.0
1154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.823931098,0.362615335,1.0,1.0,1.0,1.0
1155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.658547521,0.362615335,1.0,1.0,1.0,1.0
1156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.602703333,0.362615335,1.0,1.0,1.0,1.0
1157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.630617738,0.362615335,1.0,1.0,1.0,1.0
1158,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.58955282,0.362615335,1.0,1.0,1.0,1.0
1159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0641,0.379102618,0.362615335,1.0,1.0,1.0,1.0
1160,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1855,0.094353765,0.362615335,1.0,1.0,1.0,1.0
1161,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3711,0.051510982,0.362615335,1.0,1.0,1.0,1.0
1162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4964,0.03828229,0.362615335,1.0,1.0,1.0,1.0
1163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3738,0.003629322,0.362615335,1.0,1.0,1.0,1.0
1164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4547,0.003363237,0.362615335,1.0,1.0,1.0,1.0
1165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3845,0.000154485,0.362615335,1.0,1.0,1.0,1.0
1166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3859,0.011625403,0.362615335,1.0,1.0,1.0,1.0
1167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4689,0.024610162,0.362615335,1.0,1.0,1.0,1.0
1168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3918,0.026449084,0.362615335,1.0,1.0,1.0,1.0
1169,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2566,0.014012012,0.362615335,1.0,1.0,1.0,1.0
1170,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.139,0.007377565,0.362615335,1.0,1.0,1.0,1.0
1171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0197,0.007426251,0.362615335,1.0,1.0,1.0,1.0
1172,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.037726991,0.362615335,1.0,1.0,1.0,1.0
1173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.065565184,0.362615335,1.0,1.0,1.0,1.0
1174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.12616846,0.362615335,1.0,1.0,1.0,1.0
1175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.067318417,0.362615335,1.0,1.0,1.0,1.0
1176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.062110789,0.362615335,1.0,1.0,1.0,1.0
1177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.959060311,0.394226714,1.0,1.0,1.0,1.0
1178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.981963038,0.394226714,1.0,1.0,1.0,1.0
1179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.987558722,0.394226714,1.0,1.0,1.0,1.0
1180,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.99705267,0.394226714,1.0,1.0,1.0,1.0
1181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.996837139,0.394226714,1.0,1.0,1.0,1.0
1182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.983713627,0.394226714,1.0,1.0,1.0,1.0
1183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.908915818,0.394226714,1.0,1.0,1.0,1.0
1184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1806,0.990083337,0.394226714,1.0,1.0,1.0,1.0
1185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4133,0.893868089,0.394226714,1.0,1.0,1.0,1.0
1186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5741,0.985926688,0.394226714,1.0,1.0,1.0,1.0
1187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6554,0.96933794,0.394226714,1.0,1.0,1.0,1.0
1188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6677,0.946975768,0.394226714,1.0,1.0,1.0,1.0
1189,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6701,0.743335545,0.394226714,1.0,1.0,1.0,1.0
1190,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6671,0.527225554,0.394226714,1.0,1.0,1.0,1.0
1191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5729,0.856145382,0.394226714,1.0,1.0,1.0,1.0
1192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4039,0.74089849,0.394226714,1.0,1.0,1.0,1.0
1193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1763,0.60062778,0.394226714,1.0,1.0,1.0,1.0
1194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.509504616,0.394226714,1.0,1.0,1.0,1.0
1195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.697347105,0.394226714,1.0,1.0,1.0,1.0
1196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.690471172,0.394226714,1.0,1.0,1.0,1.0
1197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.79541862,0.394226714,1.0,1.0,1.0,1.0
1198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.765895724,0.394226714,1.0,1.0,1.0,1.0
1199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.533798456,0.394226714,1.0,1.0,1.0,1.0
1200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.55695492,0.394226714,1.0,1.0,1.0,1.0
1201,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.591640711,0.394226714,1.0,1.0,1.0,1.0
1202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.53735888,0.394226714,1.0,1.0,1.0,1.0
1203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.596155405,0.394226714,1.0,1.0,1.0,1.0
1204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.593946278,0.394226714,1.0,1.0,1.0,1.0
1205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.586361527,0.394226714,1.0,1.0,1.0,1.0
1206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.827716947,0.394226714,1.0,1.0,1.0,1.0
1207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.673560262,0.394226714,1.0,1.0,1.0,1.0
1208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1508,0.448142886,0.394226714,1.0,1.0,1.0,1.0
1209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3569,0.514232457,0.394226714,1.0,1.0,1.0,1.0
1210,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5133,0.291880965,0.394226714,1.0,1.0,1.0,1.0
1211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5539,0.180805802,0.394226714,1.0,1.0,1.0,1.0
1212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5123,0.213910341,0.394226714,1.0,1.0,1.0,1.0
1213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4715,0.122615047,0.394226714,1.0,1.0,1.0,1.0
1214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5113,0.115588158,0.394226714,1.0,1.0,1.0,1.0
1215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3938,0.040803783,0.394226714,1.0,1.0,1.0,1.0
1216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2581,0.119285703,0.394226714,1.0,1.0,1.0,1.0
1217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0807,0.15019162,0.394226714,1.0,1.0,1.0,1.0
1218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.229895577,0.394226714,1.0,1.0,1.0,1.0
1219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.210806593,0.394226714,1.0,1.0,1.0,1.0
1220,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.188796148,0.394226714,1.0,1.0,1.0,1.0
1221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.28574571,0.394226714,1.0,1.0,1.0,1.0
1222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.292945772,0.394226714,1.0,1.0,1.0,1.0
1223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.254487336,0.394226714,1.0,1.0,1.0,1.0
1224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.397184819,0.394226714,1.0,1.0,1.0,1.0
1225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.216838866,0.394226714,1.0,1.0,1.0,1.0
1226,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.170843691,0.394226714,1.0,1.0,1.0,1.0
1227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.233921707,0.394226714,1.0,1.0,1.0,1.0
1228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.080676891,0.394226714,1.0,1.0,1.0,1.0
1229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.141442105,0.394226714,1.0,1.0,1.0,1.0
1230,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.101169758,0.394226714,1.0,1.0,1.0,1.0
1231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.063554905,0.394226714,1.0,1.0,1.0,1.0
1232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0745,0.041051805,0.394226714,1.0,1.0,1.0,1.0
1233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2661,0.028133839,0.394226714,1.0,1.0,1.0,1.0
1234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4089,0.018300263,0.394226714,1.0,1.0,1.0,1.0
1235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4458,0.012716217,0.394226714,1.0,1.0,1.0,1.0
1236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49,0.006112711,0.394226714,1.0,1.0,1.0,1.0
1237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4786,0.003529542,0.394226714,1.0,1.0,1.0,1.0
1238,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4236,0.004206809,0.394226714,1.0,1.0,1.0,1.0
1239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3719,0.001051194,0.394226714,1.0,1.0,1.0,1.0
1240,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3247,0.002236813,0.394226714,1.0,1.0,1.0,1.0
1241,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0714,0.073654957,0.394226714,1.0,1.0,1.0,1.0
1242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.084983014,0.394226714,1.0,1.0,1.0,1.0
1243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.103262909,0.394226714,1.0,1.0,1.0,1.0
1244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.114245594,0.394226714,1.0,1.0,1.0,1.0
1245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.111086987,0.394226714,1.0,1.0,1.0,1.0
1246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.053476509,0.394226714,1.0,1.0,1.0,1.0
1247,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.071460783,0.394226714,1.0,1.0,1.0,1.0
